"station_id","station_name","lat","lng","start_count","start_count_member","start_count_casual"
"710","Public Rack - Lafayette Ave & 87th St - NW","41.7374124221071430","-87.6276672394404764","14","13","1"
"978","Public Rack - Ave N & 106th St","41.7025589990000004","-87.5387531561358026","13","1","12"
"900","Public Rack - Western Ave & 118th St","41.6793248525357143","-87.6804160257500000","13","6","7"
"1171.0","Public Rack - Overhill Ave & Touhy Ave","42.0113342987471269","-87.8191068018045976","13","3","10"
"857","Public Rack - Sawyer Ave & Bryn Mawr Ave - SE","41.9820456420119046","-87.7097709012142857","13","2","11"
"856","Public Rack - Sawyer Ave & Bryn Mawr Ave - SW","41.9825896693733332","-87.7105130348933336","13","4","9"
"1240.0","Public Rack - Parkside & 63rd","41.7782748401066665","-87.7627604912399992","13","1","12"
"869","Public Rack - Homan Ave & 26th St","41.8427685087866664","-87.7099829607333336","13","2","11"
"348","Western Ave & 62nd St","41.7807106041666672","-87.6824405875370367","13","3","10"
"1034","Public Rack - Kenneth Ave & 63rd St E","41.7790228613333335","-87.7321768115666665","13","2","11"
"1130.0","Public Rack - Elston Ave & Gunnison St","41.9686714578589746","-87.7405376709487169","13","5","8"
"1166.0","Public Rack - Minnehaha Ave & Devon Ave","41.9979181191481483","-87.7615600090617285","13","8","5"
"891","Public Rack - Marquette Ave & 83rd St","41.7446970742948712","-87.5586054258333338","13","9","4"
"20130","Wentworth Ave & 104th St","41.7053174937987721","-87.6291282671178272","13","1","12"
"568","Public Rack - Central Ave & North Ave","41.9095892783678162","-87.7668720747471266","13","4","9"
"1079.0","Public Rack - Kedzie Ave & 83rd St","41.7424779245512824","-87.7016599843461542","13","0","13"
"1249.0","Public Rack - Kedzie & 73rd","41.7606694175769224","-87.7022950940512815","13","1","12"
"1115.0","Public Rack - Milwaukee Ave & Leland Ave","41.9661173950714288","-87.7593332470476193","13","4","9"
"1103.0","Public Rack - Irving Park Rd & Menard Ave","41.9530783960972227","-87.7721207303611108","12","4","8"
"20227","Bradley Park","41.7178833464869643","-87.5645857192313839","12","1","11"
"1089.0","Public Rack - Normandy Ave & Archer Ave","41.7915279996944444","-87.7892169263472229","12","4","8"
"1197.0","Public Rack - Northwest Hwy & Bryn Mawr","41.9829973958800002","-87.7826837325866664","12","6","6"
"1037","Public Rack - Homan Ave & 62nd Pl","41.7796893768854167","-87.7083467756354166","12","0","12"
"1105.0","Public Rack - Irving Park Rd & Parkside Ave","41.9531081721449277","-87.6887890950289861","12","4","8"
"1107.0","Public Rack - Milwaukee Ave & Warner Ave","41.9562797865733336","-87.7507838165733332","12","6","6"
"21396","Central Ave & Roscoe St","41.9422664879999998","-87.7669544622083333","12","5","7"
"1065","Public Rack - Homan Ave & Roosevelt","41.8681611399866666","-87.7104738457066668","12","3","9"
"852","Public Rack - Kildare Ave & Washignton Blvd","41.8815924136296299","-87.7330944972962959","12","3","9"
"996","Public Rack - Ashland Ave & 63rd St","41.7790739152564103","-87.6640626750128204","12","6","6"
"OH Charging Stx - Test","OH Charging Stx - Test","39.1621435344086022","-82.0230852188387100","12","10","2"
"1252.0","Public Rack - Troy & 71st","41.7634284829999997","-87.7014503268611104","12","2","10"
"808","Public Rack - Rutherford Ave & Belmont Ave","41.9390066757246378","-87.7922067202608700","12","4","8"
"691","Public Rack - Western Ave & 105th St","41.7022930651388890","-87.6812825296527783","12","1","11"
"1096.0","Public Rack - Austin Ave & Archer Ave","41.7930523734629631","-87.7711293315000000","11","0","11"
"706","Public Rack - Winchester Ave & 87th St","41.7369496390757571","-87.6715144801666664","11","0","11"
"23137","Springfield Ave & 71st St","41.7644938484848486","-87.7200260757575759","11","0","11"
"1187.0","Public Rack - Odell & Talcott","41.9880645462941181","-87.8101347166470582","11","3","8"
"1013","Public Rack - Pulaski Rd & Lake St","41.8857927516825395","-87.7261500912857138","11","3","8"
"862","Public Rack - Milwaukee Ave & Waveland Ave","41.9482412554090907","-87.7384666787727277","11","8","3"
"1157.0","Public Rack - Northwest Hwy & Neva Ave","41.9970472336825397","-87.8065037094285714","11","6","5"
"1118.0","Public Rack - Mont Clare Ave & Higgins Ave","41.9805068545208334","-87.8059582293333331","11","3","8"
"911","Public Rack - Emerald Ave & 43rd St","41.8167610587543867","-87.6441236530175437","11","4","7"
"742","Public Rack - Ashland Ave & 71st St","41.7673484321666665","-87.6628015175909091","11","3","8"
"1161.0","Public Rack - Kinzua Ave & Devon Ave","41.9980902936666670","-87.7657721696956517","11","7","4"
"737","Public Rack - Chappel Ave & 71st St","41.7664838480526318","-87.5756285550526316","11","7","4"
"1218.0","Public Rack - Central Park & Peterson","41.9901277187666665","-87.7188534061666665","11","4","7"
"829","Public Rack - Pulaski Rd & 51st Rd","41.8001292087000003","-87.7226745147166675","10","3","7"
"1210.0","Public Rack - Cicero & Rosemont","41.9963642862592592","-87.7488224044074072","10","2","8"
"763","Public Rack - Kildare Ave & 63rd St","41.7788293963508772","-87.7304229737719300","10","0","10"
"816","Public Rack - State St & 47th st","41.8090836220714285","-87.6273084858571436","10","6","4"
"993","Public Rack - Ashland Ave & 83rd St","41.7418017921176471","-87.6622703968235288","10","5","5"
"665","South Chicago Ave & Elliot Ave","41.7472319107564102","-87.5807757259358977","10","4","6"
"809","Public Rack - Newcastle Ave & Belmont Ave","41.9389041264499992","-87.7978537429666670","10","3","7"
"1184.0","Public Rack - Ozman & Talcott","41.9927748997499997","-87.8215082753750004","10","0","10"
"1146.0","Public Rack - Bryn Mawr Ave & Milwaukee Ave","41.9825695678833333","-87.7739573050333340","10","2","8"
"965","Public Rack - Fullerton Ave & Lavergne Ave","41.9232796189682538","-87.7515879136825395","10","5","5"
"1221.0","Public Rack - Pulaski & Ardmore","41.9857096640303025","-87.7283940086363641","10","7","3"
"1245.0","Public Rack - Artesian & 71st","41.7645175481166678","-87.6843467353166665","10","3","7"
"839","Public Rack - Kedzie Ave & Pershing Rd","41.8227505906969695","-87.7040652220454550","10","3","7"
"679","Public Rack - Western Ave & 111th St - SW","41.6914086343333330","-87.6814594295833325","10","3","7"
"1254.0","Public Rack - Springfield & 71st","41.7634664575652174","-87.7201529520289857","10","1","9"
"803","Public Rack - Newland Ave & Diversey Ave","41.9306431881200000","-87.7996060083333332","10","2","8"
"915","Public Rack - Laflin St & 51st St","41.8012920343492063","-87.6619130900793648","10","9","1"
"799","Public Rack - Newcastle Ave & Belden Ave","41.9202791657666665","-87.7992049050666665","10","3","7"
"1207.0","Public Rack - Parkside & Elston","41.9856044563174609","-87.7696851414444448","10","2","8"
"1185.0","Public Rack - W. Talcott & N. Oriole","41.9905116369583336","-87.8175153949999988","9","3","6"
"1278.0","Public Rack - Wentworth Park","41.7887895882592589","-87.7796592689444439","9","1","8"
"1242.0","Public Rack - Cicero & 64th","41.7772864391568632","-87.7418172207843135","9","2","7"
"23122","Paulina Ave & 87th St","41.7355772564102562","-87.6655602948717954","9","2","7"
"23136","Kedzie Ave & 73rd St","41.7607031234567900","-87.7022885740740744","9","0","9"
"478","Public Rack - California Ave & Touhy Ave - SW","42.0115239291578948","-87.7002802201929826","9","5","4"
"619","Public Rack - Vincennes Ave & 95th St","41.7210605682499997","-87.6505565618666660","9","2","7"
"784","Public Rack - Brighton Park Branch Chicago Library","41.8180149005294118","-87.7008101084705882","9","3","6"
"812","Public Rack - Lake Park Ave & 47th St","41.8098015148253967","-87.5912393861428567","9","6","3"
"953","Public Rack - Lawndale Ave & 63rd St","41.7793929266666671","-87.7119285233137253","9","2","7"
"1099.0","Public Rack - Leland Ave & Melvina Ave","41.9661854782500003","-87.7820454273194446","9","2","7"
"1060","Public Rack - Homan Ave & Lake St","41.8847542769285714","-87.7112779278095236","9","5","4"
"1059","Public Rack - Garfield Park Conservatory","41.8876206863333334","-87.7176965824561405","9","5","4"
"1032","Public Rack - Kedvale Ave & 63rd St W","41.7790073779411765","-87.7276243360784318","9","3","6"
"1198.0","Public Rack - Oak Park & Higgins","41.9790415316428568","-87.7967755556666664","8","3","5"
"1111.0","Public Rack - Lavergne Ave & Belle Plaine Ave","41.9558879455000000","-87.7515693427500006","8","5","3"
"1194.0","Public Rack - Norwood Park","41.9869412104210526","-87.7935197858070179","8","4","4"
"851","Public Rack - Kostner Ave & Lake St","41.8877529333333328","-87.7375013111111100","8","1","7"
"831","Public Rack - Kolin Ave & Archer Ave","41.8004010553333334","-87.7314222746666659","8","1","7"
"1169.0","Public Rack - Brooks Park","42.0033048052619046","-87.8077710012380950","8","0","8"
"1255.0","Public Rack - Pulaski & 74th","41.7588706927083335","-87.7209896676388888","8","4","4"
"1154.0","Public Rack - Ozanam Ave & Devon Ave","41.9976828424615386","-87.8209802790512823","8","5","3"
"1248.0","Public Rack - Sacramento & 71st","41.7644371500256420","-87.6978130039487162","8","0","8"
"864","Public Rack - Kedvale Ave & Addison St","41.9474243631190472","-87.7306785586190479","8","2","6"
"23138","St. Louis & 71st St","41.7643522500000003","-87.7101248333333338","8","0","8"
"800","Public Rack - Harriet E Sayre Public School","41.9134764277333329","-87.7987331446888887","8","1","7"
"1167.0","Public Rack - Leoti Ave & Central Ave (south)","41.9987854572564108","-87.7626978579487177","8","2","6"
"794","Public Rack - Austin Branch Chicago Public Library","41.8894767094901965","-87.7672364239215682","8","5","3"
"751","Public Rack - Kimbark Ave & 67th St","41.7729974392222223","-87.5931999514666667","8","3","5"
"1114.0","Public Rack - Montrose Ave & Lavergne Ave","41.9606051159607845","-87.7516637921176471","8","3","5"
"1016","Public Rack - Peterson Ave & Bernard Ave","41.9902360686274506","-87.7156270784313729","8","6","2"
"819","Public Rack - Robert Fulton Elementary School","41.7982258646333336","-87.6689107286333330","7","2","5"
"883","Public Rack - East End Ave & 87th St","41.7389306666666673","-87.5814973939393945","7","3","4"
"Hubbard Bike-checking (LBS-WH-TEST)","Base - 2132 W Hubbard","41.8899705911561399","-87.6801601938662322","7","7","0"
"1266.0","Public Rack - California & 87th","41.7364754258787878","-87.6917903585454536","7","0","7"
"1241.0","Public Rack - Harlem and W. 59th","41.7848397170833333","-87.8010731414166667","7","4","3"
"1230.0","Public Rack - Newcastle & Archer","41.7917696745384612","-87.7922121923333331","7","1","6"
"1188.0","Public Rack - Harlem & Summerdale","41.9791832090833333","-87.8088103960416675","7","6","1"
"1183.0","Public Rack - Canfield & Victoria","41.9828716909999992","-87.8218517496666667","7","3","4"
"1043","Public Rack - Loomis Blvd & 47th St","41.8092268029230768","-87.6601967322820515","7","4","3"
"23120","Damen Ave & 81st St","41.7464789524583331","-87.6730936058125000","7","5","2"
"952","Public Rack - Lake Shore Dr & Hayes Dr","41.7805296214761907","-87.5735241582380957","7","4","3"
"1152.0","Public Rack - Pratt Ave & Odell Ave","42.0043936971777780","-87.8110267697555553","7","2","5"
"663","Public Rack - Cottage Grove & 85th St","41.7400150772222223","-87.6034908239777773","7","5","2"
"681","Public Rack - Western Ave & 111th St - NW","41.6914586105925927","-87.6813463398888900","7","1","6"
"712","Public Rack - Hermitage & 83rd St","41.7400000000000000","-87.6700000000000000","7","0","7"
"714","Public Rack - Western Ave & 79th St","41.7500633099393945","-87.6817872354242418","7","2","5"
"738","Public Rack - 63rd & Western Ave S","41.7796070182444447","-87.6816741595777780","7","5","2"
"811","Public Rack - Nordica Ave & Addison St","41.9474983326060605","-87.8018942751212118","7","2","5"
"838","Public Rack - Piotrowski Park","41.8376435766428574","-87.7306036960476193","7","2","5"
"890","Public Rack - Colfax Ave & 83rd St","41.7437783484848487","-87.5608448939393964","7","5","2"
"827","Public Rack - Strohacker Park","41.7933220416458335","-87.7314739667291663","6","0","6"
"1170.0","Public Rack - Ottowa Ave & Touhy Ave","42.0113814973333327","-87.8183201560769223","6","1","5"
"898","Public Rack - Western Ave & 111th St - SE","41.6904089147878791","-87.6802733840000000","6","4","2"
"970","Public Rack - Roscoe St & Osceola Ave","41.9415346553333338","-87.8122657904358977","6","4","2"
"1231.0","Public Rack - Neenah & Archer","41.7918264722222220","-87.7861740555555550","6","2","4"
"921","Public Rack - Pullman - Planet Fitness","41.6988136333333327","-87.5988263777777773","6","1","5"
"1262.0","Public Rack - St Louis & Columbus","41.7453490467575755","-87.7090377047575764","6","0","6"
"1237.0","Public Rack - Mason & Archer","41.7922788680000000","-87.7704576299583338","6","0","6"
"755","Public Rack - Kedzie Ave & 64th St - SE","41.7775017949090909","-87.7024502000303027","6","2","4"
"912","Public Rack - Halsted St & 41st St","41.8200750674102565","-87.6467161228461538","6","3","3"
"980","Public Rack - Ewing Ave & 106th St","41.7020916005384615","-87.5359853520769231","6","1","5"
"1244.0","Public Rack - Western & 74th","41.7592815329999986","-87.6832351554166663","6","2","4"
"477","Public Rack - California Ave & Touhy Ave - midblock","42.0117165312121215","-87.7004403324242418","6","0","6"
"1050","Public Rack - Kedzie Ave & 54th Pl","41.7946138980476194","-87.7036572343333336","6","2","4"
"481","Public Rack - Chase Ave & Touhy Ave - NW","42.0136666989761903","-87.6902365983809514","6","4","2"
"998","Public Rack - Marquette Rd & 67th St","41.7731234593333333","-87.6129174116296300","6","2","4"
"1274.0","Public Rack - Damen & 87th","41.7379964026250000","-87.6713225711666663","6","2","4"
"1179.0","Public Rack - Oketo & Northwest Hwy","42.0002064612000000","-87.8114665166000000","6","1","5"
"612","Public Rack - Ewing Ave & 106th St NW","41.7018615519999992","-87.5372281233333325","6","3","3"
"1081.0","Public Rack - Rockwell Ave & 71st St","41.7635332775277783","-87.6890067246111108","6","2","4"
"987","Public Rack - Western Ave & 107th St","41.6991422350512819","-87.6810747833846154","6","1","5"
"942","Public Rack - Saginaw Ave & 93rd St","41.7270201282666670","-87.5594405084666670","5","0","5"
"899","Public Rack - Longwood Dr & 111th St","41.6900000000000000","-87.6700000000000000","5","4","1"
"1144.0","Public Rack - Miami Ave & Milwaukee Ave","41.9914317816250010","-87.7820743236666650","5","0","5"
"835","Public Rack - Pulaski Rd & 41st","41.8182889519666664","-87.7232939175000000","5","2","3"
"822","Public Rack - Talman Ave & 51st St","41.8007023552666670","-87.6906277216000000","5","1","4"
"762","Public Rack - Kenneth Ave & 63rd St W","41.7795160185185184","-87.7313275185185178","5","0","5"
"1136.0","Public Rack - William J Onahan Public School","41.9918877333333334","-87.7912701933333330","5","2","3"
"741","Public Rack - The Montessori School of Englewood","41.7684965277777773","-87.6684229444444450","5","4","1"
"1117.0","Public Rack - Nordica Ave & Higgins Ave","41.9800972894074077","-87.8018562137407411","5","0","5"
"1106.0","Public Rack - Irving Park Rd & Melvina Ave","41.9528994937272722","-87.7807225444848473","5","2","3"
"678","Public Rack - Albany Ave & 111th St - NW","41.6909985061250000","-87.6991275491250000","5","0","5"
"618","Public Rack - Vincennes Ave & 95th Pl","41.7205753182000000","-87.6509881102000000","5","4","1"
"617","Public Rack - Morgan St & 95th St","41.7203525476190479","-87.6492802857142857","5","4","1"
"1069","Public Rack - Komensky Ave & 26th St","41.8424889603000004","-87.7276402707000000","5","1","4"
"606","Public Rack - Perry Ave & 108th Pl","41.6982648457500000","-87.6276321285000000","5","3","2"
"538","Public Rack - Karlov Ave & 26th St","41.8425082273000000","-87.7282453024000000","5","1","4"
"532","Public Rack - Central Park Ave & Ogden Ave","41.8542450962500006","-87.7151617813749988","5","3","2"
"23128","Columbus Ave & 79th St","41.7491192746666667","-87.7042851096666667","5","0","5"
"1186.0","Public Rack - Oketo & Talcott","41.9887653541666669","-87.8122112708333350","5","0","5"
"1232.0","Public Rack - Rutherford & 53rd","41.7961555650740738","-87.7903988476296300","5","0","5"
"1029","Public Rack - Maplewood Ave & 63rd St","41.7796981330740744","-87.6886026709629633","5","2","3"
"1023","Public Rack - Brainerd Park","41.7281690636000000","-87.6529560482333330","5","4","1"
"1251.0","Public Rack - Kedzie & 71st","41.7644585015714286","-87.7030014021428571","5","1","4"
"1015","Public Rack - Peterson Ave & Drake Ave","41.9901191975641031","-87.7177250707948723","5","3","2"
"1165.0","Public Rack - Devon Ave & Central Ave","41.9980889311250000","-87.7630456545833338","5","2","3"
"1077.0","Public Rack - 83rd Pl & Kedzie Ave N","41.7411503013888893","-87.7015354295000000","4","1","3"
"1080.0","Public Rack - Spaulding Ave & 71st St","41.7644404444444450","-87.7063498458333333","4","3","1"
"1233.0","Public Rack - McVicker & 52nd","41.7984943584583343","-87.7723018105416663","4","0","4"
"1174.0","Public Rack - Osceola Ave & Touhy Ave","42.0116915172857143","-87.8122811204285714","4","0","4"
"1190.0","Public Rack - Neenah & Dakin","41.9511328648888884","-87.7904744230000000","4","2","2"
"656","Public Rack - West Chatham Park","41.7473620176000000","-87.6310190936000000","4","0","4"
"664","Public Rack - Cottage Grove & 84th St","41.7416828555555556","-87.6043049746666667","4","3","1"
"667","Public Rack - Jeffery Blvd & 83rd St","41.7443809843750000","-87.5749278222499988","4","3","1"
"686","Public Rack - Kedzie & 103rd St - W","41.7064750155925931","-87.7010123270000000","4","0","4"
"992","Public Rack - Western Ave & 98th St","41.7170597755416669","-87.6811234406250000","4","1","3"
"963","Public Rack - Central Park Ave & 16th St","41.8597664725000000","-87.7190405512500000","4","0","4"
"21354","Parkside Ave & Armitage Ave","41.9169075937407407","-87.7671903128888889","4","0","4"
"956","Public Rack - King Dr & Oakwood Blvd","41.8219783333333329","-87.6175397142857157","4","2","2"
"785","Public Rack - Princeton Ave & 43rd St","41.8177576851851850","-87.6320256666666667","4","2","2"
"1045","Public Rack - Hoyne Ave & 51st St","41.8010523983750000","-87.6768213552083338","4","1","3"
"776","Public Rack - Komensky Ave & 59th St","41.7880212237500000","-87.7217836157500000","4","0","4"
"23117","Kedzie Ave & 83rd St","41.7425528131428571","-87.7023899967619043","4","0","4"
"903","Public Rack - Western Ave & 106th St - West","41.7004838322083330","-87.6806485135000000","4","0","4"
"769","Public Rack - Peoria St & 60th St","41.7858355611515145","-87.6478814029090909","4","1","3"
"1137.0","Public Rack - Nina Ave & Avondale Ave","41.9909291983333340","-87.7992198398666660","4","3","1"
"955","Public Rack - Eberhart Ave & 61st St","41.7831754028055558","-87.6125004810000000","4","1","3"
"23172","Kostner Ave & Belmont Ave","41.9391836686666677","-87.7371325216190457","4","1","3"
"1135.0","Public Rack - Higgins Ave & Neva Ave","41.9804811000000010","-87.8076549533333340","4","1","3"
"807","Public Rack - New England Ave & Grace St","41.9500000000000000","-87.8000000000000000","4","0","4"
"526","Public Rack - Legler Regional Library","41.8800000000000000","-87.7300000000000000","4","3","1"
"917","Public Rack - Ada St & 119th St","41.6777396618333338","-87.6540661165416663","4","1","3"
"918","Public Rack - Pullman Community Center","41.7034242164545455","-87.5926687863333327","4","4","0"
"1159.0","Public Rack - Devon Ave & Minnehaha Ave (east)","41.9974224321250000","-87.7628155364583350","4","2","2"
"888","Public Rack - Aida Food Market","41.7499198193750000","-87.6419505175000000","4","0","4"
"1265.0","Public Rack - Homan & 77th","41.7534712355666660","-87.7070186408666660","4","0","4"
"616","Public Rack - Vincennes Ave & 99th St","41.7122358296250000","-87.6528947151250000","4","2","2"
"989","Public Rack - 10557 S Western Ave","41.7015526728333331","-87.6812493085416663","4","1","3"
"867","Public Rack - Grand Ave & North Ave","41.9098230666666664","-87.7343720833333330","4","1","3"
"908","Public Rack - Normal Blvd & 61st Pl","41.7821926910000000","-87.6374136011250000","4","3","1"
"904","Public Rack - Walden Pkwy & 99th St","41.7139566904999992","-87.6678133016666650","3","2","1"
"798","Public Rack - Menard Ave & Agusta Blvd","41.9000000000000000","-87.7700000000000000","3","0","3"
"773","Public Rack - Senka ""Edward Duke"" Park","41.7903735837777783","-87.7106399398888883","3","3","0"
"759","Public Rack - Springfield Ave & 63rd St","41.7786166333333338","-87.7190747000000000","3","1","2"
"745","Public Rack - Halsted St & 63rd St","41.7798249360476186","-87.6413352815714286","3","2","1"
"739","Public Rack - 63rd & Western Ave N","41.7796991666666670","-87.6818725625000000","3","2","1"
"920","Public Rack - Pullman - Ross Dress for Less","41.6994497919523814","-87.5988643098095243","3","0","3"
"733","Public Rack - East End Ave & 75th St","41.7588803750000000","-87.5827036666666675","3","0","3"
"731","Public Rack - Paul Revere Elementary School","41.7644727940000020","-87.6004597117777800","3","1","2"
"1116.0","Public Rack - Oak Park Ave & Foster Ave","41.9730675495000000","-87.8113037373333333","3","1","2"
"721","Public Rack - Ashland Ave & 73rd St","41.7601361666666667","-87.6605831666666667","3","0","3"
"715","Public Rack - Damen Ave & 80th St","41.7500000000000000","-87.6700000000000000","3","0","3"
"699","Public Rack - Cottage Grove Ave & 98th St","41.7200000000000000","-87.6000000000000000","3","2","1"
"697","Public Rack - Longwood Dr & 95th St","41.7209562210555560","-87.6695789553333333","3","1","2"
"1273.0","Public Rack - Horner & 85th","41.7395474552222217","-87.6693461970000000","3","1","2"
"1094.0","Public Rack - Mason Ave & Archer Ave","41.7942290336000000","-87.7714566741333320","3","0","3"
"673","Public Rack - Avenue M & 132nd St","41.6578387982500000","-87.5387034895000000","3","1","2"
"653","Public Rack - Loomis Blvd & 83rd St","41.7426599251666667","-87.6590299258333333","3","1","2"
"645","Public Rack - Tuley (Murray) Park","41.7302436264545455","-87.6116819637272727","3","1","2"
"635","Public Rack - Avenue J & 102nd St","41.7099284998000000","-87.5334100380000000","3","1","2"
"1260.0","Public Rack - Pulaski & 84th","41.7398540000000000","-87.7203383750000000","3","1","2"
"615","Public Rack - Avenue J & 106th St","41.7026239712857143","-87.5335202670000000","3","1","2"
"614","Public Rack - Mackinaw Ave & 106th St","41.7024232661111117","-87.5426484307777767","3","2","1"
"613","Public Rack - Ewing Ave & 105th St","41.7038660380000000","-87.5360500740416663","3","2","1"
"941","Public Rack - Cornell Ave & 87th Pl","41.7378845344444433","-87.5819850900000000","3","1","2"
"611","Public Rack - Mackinaw Ave & 108th St","41.6990821512083325","-87.5425408184166663","3","1","2"
"602","Public Rack - Percy Julian HS","41.7094284285714286","-87.6505442857142857","3","0","3"
"1062","Public Rack - Kedzie Ave & Walnut St","41.8858830418888900","-87.7063863681111100","3","2","1"
"943","Public Rack - Paxton Ave & 79th St","41.7517146978571429","-87.5705935250952386","3","2","1"
"558","Public Rack - Michele Clark Magnet High School","41.8714450006111117","-87.7517198859444433","3","1","2"
"531","Public Rack - Penn Elementary School / KIPP Ascend Middle School","41.8587242320000006","-87.7223557652916663","3","0","3"
"947","Public Rack - Exchange Ave & 73rd Pl","41.7626100373333330","-87.5637109602857143","3","0","3"
"23165","Cicero Ave & Roscoe Ave","41.9424326275000000","-87.7473193038750000","3","1","2"
"949","Public Rack - Kingston Ave & 75th St","41.7592303738571429","-87.5615427803333329","3","1","2"
"23121","Damen Ave & 87th St","41.7360440121851856","-87.6728849473703711","3","1","2"
"1193.0","Public Rack - Neola & Northwest Hwy","41.9901528012500000","-87.7976826967500000","3","1","2"
"975","Public Rack - Perry Ave & 111th St","41.6927214591666667","-87.6264443926666667","3","3","0"
"977","Public Rack - Halsted St & 109th St","41.6971482891666667","-87.6417763633333333","3","3","0"
"886","Public Rack - Laflin St & 79th St","41.7503412499999988","-87.6613582500000025","3","1","2"
"1030","Public Rack - Lawndale & 63rd St","41.7797165000000000","-87.7104847500000000","3","0","3"
"842","Public Rack - Ashland Ave & 46th St","41.8105115388333333","-87.6653283537222233","3","2","1"
"896","Public Rack - Troy & 111th St","41.6902994414000000","-87.7000712728000000","3","2","1"
"828","Public Rack - Archer Park","41.8019352245000000","-87.7377117250000000","3","1","2"
"982","Public Rack - Ewing Ave & 95th St","41.7206787022857143","-87.5388214517142857","3","2","1"
"820","Public Rack - Western Blvd & 53rd St","41.7968266529166663","-87.6834071185833338","3","2","1"
"983","Public Rack - Ewing Ave & 102nd St","41.7099306126666675","-87.5353342345000000","2","1","1"
"791","Public Rack - Mason Ave & Roosevelt Rd","41.8656208333333342","-87.7723917000000000","2","0","2"
"1063","Public Rack - Independence Blvd & Roosevelt","41.8668848636666667","-87.7188116995000000","2","1","1"
"887","Public Rack - Halsted St & 80th St","41.7488642354000000","-87.6424788074000000","2","1","1"
"23113","Scottsdale Park","41.7419660000000000","-87.7361790000000000","2","0","2"
"1071","Public Rack - Ashland Ave & 74th St","41.7597873333333333","-87.6624952777777767","2","0","2"
"854","Public Rack - Sacramento Blvd & Washington Blvd","41.8829682916666650","-87.6999687916666675","2","2","0"
"786","Public Rack - Emerald Ave & 45th St","41.8117373333333336","-87.6447758095238086","2","2","0"
"743","Public Rack - May St & 63rd St","41.7797796999999988","-87.6524078666666680","2","1","1"
"994","Public Rack - Prairie Ave & 78th St","41.7519739270000000","-87.6181137560000000","2","0","2"
"787","Public Rack - Lake Park Ave & 44th St","41.8146248888888883","-87.5979357222222233","2","1","1"
"1138.0","Public Rack - Normandy Ave & Raven St","41.9925189444444430","-87.7915491111111100","2","2","0"
"1281.0","Public Rack - Wilbur Wright College North","41.9590261661333340","-87.7896803458666660","2","1","1"
"1022","Public Rack - Ewing Ave & 96th St S","41.7205667083333325","-87.5352023749999975","2","0","2"
"1261.0","Public Rack - St Louis & 83rd","41.7404943037500000","-87.7098855387500000","2","0","2"
"968","Public Rack - Leclaire Ave & Division St","41.9000000000000000","-87.7500000000000000","2","1","1"
"795","Public Rack - Menard Ave & Madison St","41.8800108517500000","-87.7701124780000000","2","0","2"
"720","Public Rack - Racine Ave & 76th","41.7568577842500000","-87.6530285010000000","2","1","1"
"718","Public Rack - Claremont Ave & 71st St","41.7607641666666667","-87.6803755000000000","2","0","2"
"923","Public Rack - Torrence Ave  & 106th St","41.7026468846666664","-87.5599493156666657","2","0","2"
"1068","Public Rack - Kedvale Ave & 26th St","41.8441689238333333","-87.7279320090000000","2","0","2"
"746","Public Rack - Martin Luther King Dr & 69th St","41.7695365976000000","-87.6171486346000000","2","2","0"
"1078.0","Public Rack - 85th Pl & Pulaski Rd","41.7373893420000000","-87.7213583687500000","2","0","2"
"713","Public Rack - Damen Ave & 84th St","41.7404067166666667","-87.6730677376666667","2","1","1"
"927","Public Rack - Michigan Ave & 119th St","41.6789770560000000","-87.6203766135000000","2","0","2"
"758","Public Rack - Washtenaw Ave & 63rd St","41.7792080878000000","-87.6911005114666660","2","0","2"
"735","Public Rack - Stony Is Ave & 73rd St","41.7622988089999990","-87.5855114422500000","2","2","0"
"634","Public Rack - Oglesby Ave & 95th St","41.7211737507500000","-87.5678817460000000","2","1","1"
"940","Public Rack - Stony Island & 87th St","41.7366573390000000","-87.5857614000833325","2","0","2"
"704","Public Rack - Honore St & 87th St - SE","41.7355344693333333","-87.6690524020000000","2","0","2"
"1268.0","Public Rack - Mozart & 79th","41.7499043333333333","-87.6913106666666667","2","0","2"
"946","Public Rack - Vincennes Ave & 77th St","41.7576101558000000","-87.5640509482000000","2","0","2"
"990","Public Rack - Western Ave & 107th Pl","41.6981087287500000","-87.6813522015000000","2","0","2"
"868","Public Rack - Kildare Ave & Division Ave","41.9024839282222233","-87.7327205472222200","2","0","2"
"1196.0","Public Rack - Mulligan & Northwest Hwy","41.9854114008333335","-87.7867167314166650","2","1","1"
"610","Public Rack - Langley Ave & 105th Pl","41.7019068050666668","-87.6071289292666660","2","0","2"
"723","Public Rack - May St & 78th St","41.7524282531333330","-87.6529737005333320","2","1","1"
"1073.0","Public Rack - Pulaski Rd & 85th St","41.7380772867500000","-87.7216821645000000","2","1","1"
"997","Public Rack - Michigan Ave & 67th St","41.7720218130666668","-87.6216879453333320","2","1","1"
"973","Public Rack - Halsted St & 113th St","41.6885218917500000","-87.6424322722500000","2","2","0"
"23129","Mozart St & 79th St","41.7496472477777780","-87.6939335113333333","2","0","2"
"670","Public Rack - Champlain Ave & 134th St","41.6573950416666690","-87.6065088750000025","2","0","2"
"1267.0","Public Rack - California & 82nd","41.7467360555555567","-87.6917198888888900","2","0","2"
"607","Public Rack - Michigan Ave & 110th St","41.6943123749999988","-87.6207495833333325","2","1","1"
